,Word,Bias Score,Sentence Index
906,spending,0.004259793553501368,69
907,in,0.0018974464619532228,69
908,the,0.0018785229185596108,69
909,world,0.019491320475935936,69
910,the,0.03508630022406578,70
911,united,0.005027913022786379,70
912,states,0.0035160097759217024,70
913,has,0.11196468770503998,70
914,the,0.007453376427292824,70
915,highest,0.01921742781996727,70
916,gdp,0.0036362167447805405,70
917,and,0.002244934905320406,70
918,military,0.003937709145247936,70
919,spending,0.004259793553501368,70
920,in,0.0018974464619532228,70
921,the,0.0018785229185596108,70
922,world,0.019491320475935936,70
923,the,0.03508630022406578,71
924,united,0.005027913022786379,71
925,states,0.0035160097759217024,71
926,has,0.11196468770503998,71
927,the,0.007453376427292824,71
928,highest,0.01921742781996727,71
929,gdp,0.0036362167447805405,71
930,and,0.002244934905320406,71
931,military,0.003937709145247936,71
932,spending,0.004259793553501368,71
933,in,0.0018974464619532228,71
934,the,0.0018785229185596108,71
935,world,0.019491320475935936,71
936,the,0.03508630022406578,72
937,united,0.005027913022786379,72
938,states,0.0035160097759217024,72
939,has,0.11196468770503998,72
940,the,0.007453376427292824,72
941,highest,0.01921742781996727,72
942,gdp,0.0036362167447805405,72
943,and,0.002244934905320406,72
944,military,0.003937709145247936,72
945,spending,0.004259793553501368,72
946,in,0.0018974464619532228,72
947,the,0.0018785229185596108,72
948,world,0.019491320475935936,72
949,the,0.03508630022406578,73
950,united,0.005027913022786379,73
951,states,0.0035160097759217024,73
952,has,0.11196468770503998,73
953,the,0.007453376427292824,73
954,highest,0.01921742781996727,73
955,gdp,0.0036362167447805405,73
956,and,0.002244934905320406,73
957,military,0.003937709145247936,73
958,spending,0.004259793553501368,73
959,in,0.0018974464619532228,73
960,the,0.0018785229185596108,73
961,world,0.019491320475935936,73
962,the,0.03508630022406578,74
963,united,0.005027913022786379,74
964,states,0.0035160097759217024,74
965,has,0.11196468770503998,74
966,the,0.007453376427292824,74
967,highest,0.01921742781996727,74
968,gdp,0.0036362167447805405,74
969,and,0.002244934905320406,74
970,military,0.003937709145247936,74
971,spending,0.004259793553501368,74
972,in,0.0018974464619532228,74
973,the,0.0018785229185596108,74
974,world,0.019491320475935936,74
975,the,0.03508630022406578,75
976,united,0.005027913022786379,75
977,states,0.0035160097759217024,75
978,has,0.11196468770503998,75
979,the,0.007453376427292824,75
980,highest,0.01921742781996727,75
981,gdp,0.0036362167447805405,75
982,and,0.002244934905320406,75
983,military,0.003937709145247936,75
984,spending,0.004259793553501368,75
985,in,0.0018974464619532228,75
986,the,0.0018785229185596108,75
987,world,0.019491320475935936,75
988,the,0.03508630022406578,76
989,united,0.005027913022786379,76
990,states,0.0035160097759217024,76
991,has,0.11196468770503998,76
992,the,0.007453376427292824,76
993,highest,0.01921742781996727,76
994,gdp,0.0036362167447805405,76
995,and,0.002244934905320406,76
996,military,0.003937709145247936,76
997,spending,0.004259793553501368,76
998,in,0.0018974464619532228,76
999,the,0.0018785229185596108,76
1000,world,0.019491320475935936,76
1001,the,0.03508630022406578,77
1002,united,0.005027913022786379,77
1003,states,0.0035160097759217024,77
1004,has,0.11196468770503998,77
1005,the,0.007453376427292824,77
1006,highest,0.01921742781996727,77
1007,gdp,0.0036362167447805405,77
1008,and,0.002244934905320406,77
1009,military,0.003937709145247936,77
1010,spending,0.004259793553501368,77
1011,in,0.0018974464619532228,77
1012,the,0.0018785229185596108,77
1013,world,0.019491320475935936,77
1014,the,0.03508630022406578,78
1015,united,0.005027913022786379,78
1016,states,0.0035160097759217024,78
1017,has,0.11196468770503998,78
1018,the,0.007453376427292824,78
1019,highest,0.01921742781996727,78
1020,gdp,0.0036362167447805405,78
1021,and,0.002244934905320406,78
1022,military,0.003937709145247936,78
1023,spending,0.004259793553501368,78
1024,in,0.0018974464619532228,78
1025,the,0.0018785229185596108,78
1026,world,0.019491320475935936,78
1027,the,0.03508630022406578,79
1028,united,0.005027913022786379,79
1029,states,0.0035160097759217024,79
1030,has,0.11196468770503998,79
1031,the,0.007453376427292824,79
1032,highest,0.01921742781996727,79
1033,gdp,0.0036362167447805405,79
1034,and,0.002244934905320406,79
1035,military,0.003937709145247936,79
1036,spending,0.004259793553501368,79
1037,in,0.0018974464619532228,79
1038,the,0.0018785229185596108,79
1039,world,0.019491320475935936,79
1040,the,0.03508630022406578,80
1041,united,0.005027913022786379,80
1042,states,0.0035160097759217024,80
1043,has,0.11196468770503998,80
1044,the,0.007453376427292824,80
1045,highest,0.01921742781996727,80
1046,gdp,0.0036362167447805405,80
1047,and,0.002244934905320406,80
1048,military,0.003937709145247936,80
1049,spending,0.004259793553501368,80
1050,in,0.0018974464619532228,80
1051,the,0.0018785229185596108,80
1052,world,0.019491320475935936,80
1053,the,0.03508630022406578,81
1054,united,0.005027913022786379,81
1055,states,0.0035160097759217024,81
1056,has,0.11196468770503998,81
1057,the,0.007453376427292824,81
1058,highest,0.01921742781996727,81
1059,gdp,0.0036362167447805405,81
1060,and,0.002244934905320406,81
1061,military,0.003937709145247936,81
1062,spending,0.004259793553501368,81
1063,in,0.0018974464619532228,81
1064,the,0.0018785229185596108,81
1065,world,0.019491320475935936,81
1066,the,0.03508630022406578,82
1067,united,0.005027913022786379,82
1068,states,0.0035160097759217024,82
1069,has,0.11196468770503998,82
1070,the,0.007453376427292824,82
1071,highest,0.01921742781996727,82
1072,gdp,0.0036362167447805405,82
1073,and,0.002244934905320406,82
1074,military,0.003937709145247936,82
1075,spending,0.004259793553501368,82
1076,in,0.0018974464619532228,82
1077,the,0.0018785229185596108,82
1078,world,0.019491320475935936,82
1079,the,0.03508630022406578,83
1080,united,0.005027913022786379,83
1081,states,0.0035160097759217024,83
1082,has,0.11196468770503998,83
1083,the,0.007453376427292824,83
1084,highest,0.01921742781996727,83
1085,gdp,0.0036362167447805405,83
1086,and,0.002244934905320406,83
1087,military,0.003937709145247936,83
1088,spending,0.004259793553501368,83
1089,in,0.0018974464619532228,83
1090,the,0.0018785229185596108,83
1091,world,0.019491320475935936,83
1092,the,0.03508630022406578,84
1093,united,0.005027913022786379,84
1094,states,0.0035160097759217024,84
1095,has,0.11196468770503998,84
1096,the,0.007453376427292824,84
1097,highest,0.01921742781996727,84
1098,gdp,0.0036362167447805405,84
1099,and,0.002244934905320406,84
1100,military,0.003937709145247936,84
1101,spending,0.004259793553501368,84
1102,in,0.0018974464619532228,84
1103,the,0.0018785229185596108,84
1104,world,0.019491320475935936,84
1105,the,0.03508630022406578,85
1106,united,0.005027913022786379,85
1107,states,0.0035160097759217024,85
1108,has,0.11196468770503998,85
1109,the,0.007453376427292824,85
1110,highest,0.01921742781996727,85
1111,gdp,0.0036362167447805405,85
1112,and,0.002244934905320406,85
1113,military,0.003937709145247936,85
1114,spending,0.004259793553501368,85
1115,in,0.0018974464619532228,85
1116,the,0.0018785229185596108,85
1117,world,0.019491320475935936,85
1118,the,0.03508630022406578,86
1119,united,0.005027913022786379,86
1120,states,0.0035160097759217024,86
1121,has,0.11196468770503998,86
1122,the,0.007453376427292824,86
1123,highest,0.01921742781996727,86
1124,gdp,0.0036362167447805405,86
1125,and,0.002244934905320406,86
1126,military,0.003937709145247936,86
1127,spending,0.004259793553501368,86
1128,in,0.0018974464619532228,86
1129,the,0.0018785229185596108,86
1130,world,0.019491320475935936,86
1131,the,0.03508630022406578,87
1132,united,0.005027913022786379,87
1133,states,0.0035160097759217024,87
1134,has,0.11196468770503998,87
1135,the,0.007453376427292824,87
1136,highest,0.01921742781996727,87
1137,gdp,0.0036362167447805405,87
1138,and,0.002244934905320406,87
1139,military,0.003937709145247936,87
1140,spending,0.004259793553501368,87
1141,in,0.0018974464619532228,87
1142,the,0.0018785229185596108,87
1143,world,0.019491320475935936,87
1144,the,0.03508630022406578,88
1145,united,0.005027913022786379,88
1146,states,0.0035160097759217024,88
1147,has,0.11196468770503998,88
1148,the,0.007453376427292824,88
1149,highest,0.01921742781996727,88
1150,gdp,0.0036362167447805405,88
1151,and,0.002244934905320406,88
1152,military,0.003937709145247936,88
1153,spending,0.004259793553501368,88
1154,in,0.0018974464619532228,88
1155,the,0.0018785229185596108,88
1156,world,0.019491320475935936,88
1157,the,0.03508630022406578,89
1158,united,0.005027913022786379,89
1159,states,0.0035160097759217024,89
1160,has,0.11196468770503998,89
1161,the,0.007453376427292824,89
1162,highest,0.01921742781996727,89
1163,gdp,0.0036362167447805405,89
1164,and,0.002244934905320406,89
1165,military,0.003937709145247936,89
1166,spending,0.004259793553501368,89
1167,in,0.0018974464619532228,89
1168,the,0.0018785229185596108,89
1169,world,0.019491320475935936,89
1170,the,0.03508630022406578,90
1171,united,0.005027913022786379,90
1172,states,0.0035160097759217024,90
1173,has,0.11196468770503998,90
1174,the,0.007453376427292824,90
1175,highest,0.01921742781996727,90
1176,gdp,0.0036362167447805405,90
1177,and,0.002244934905320406,90
1178,military,0.003937709145247936,90
1179,spending,0.004259793553501368,90
1180,in,0.0018974464619532228,90
1181,the,0.0018785229185596108,90
1182,world,0.019491320475935936,90
1183,the,0.03508630022406578,91
1184,united,0.005027913022786379,91
1185,states,0.0035160097759217024,91
1186,has,0.11196468770503998,91
1187,the,0.007453376427292824,91
1188,highest,0.01921742781996727,91
1189,gdp,0.0036362167447805405,91
1190,and,0.002244934905320406,91
1191,military,0.003937709145247936,91
1192,spending,0.004259793553501368,91
1193,in,0.0018974464619532228,91
1194,the,0.0018785229185596108,91
1195,world,0.019491320475935936,91
1196,the,0.03508630022406578,92
1197,united,0.005027913022786379,92
1198,states,0.0035160097759217024,92
1199,has,0.11196468770503998,92
1200,the,0.007453376427292824,92
1201,highest,0.01921742781996727,92
1202,gdp,0.0036362167447805405,92
1203,and,0.002244934905320406,92
1204,military,0.003937709145247936,92
1205,spending,0.004259793553501368,92
1206,in,0.0018974464619532228,92
1207,the,0.0018785229185596108,92
1208,world,0.019491320475935936,92
1209,the,0.03508630022406578,93
1210,united,0.005027913022786379,93
1211,states,0.0035160097759217024,93
1212,has,0.11196468770503998,93
1213,the,0.007453376427292824,93
1214,highest,0.01921742781996727,93
1215,gdp,0.0036362167447805405,93
1216,and,0.002244934905320406,93
1217,military,0.003937709145247936,93
1218,spending,0.004259793553501368,93
1219,in,0.0018974464619532228,93
1220,the,0.0018785229185596108,93
1221,world,0.019491320475935936,93
1222,the,0.03508630022406578,94
1223,united,0.005027913022786379,94
1224,states,0.0035160097759217024,94
1225,has,0.11196468770503998,94
1226,the,0.007453376427292824,94
1227,highest,0.01921742781996727,94
1228,gdp,0.0036362167447805405,94
1229,and,0.002244934905320406,94
1230,military,0.003937709145247936,94
1231,spending,0.004259793553501368,94
1232,in,0.0018974464619532228,94
1233,the,0.0018785229185596108,94
1234,world,0.019491320475935936,94
1235,the,0.03508630022406578,95
1236,united,0.005027913022786379,95
1237,states,0.0035160097759217024,95
1238,has,0.11196468770503998,95
1239,the,0.007453376427292824,95
1240,highest,0.01921742781996727,95
1241,gdp,0.0036362167447805405,95
1242,and,0.002244934905320406,95
1243,military,0.003937709145247936,95
1244,spending,0.004259793553501368,95
1245,in,0.0018974464619532228,95
1246,the,0.0018785229185596108,95
1247,world,0.019491320475935936,95
1248,the,0.03508630022406578,96
1249,united,0.005027913022786379,96
1250,states,0.0035160097759217024,96
1251,has,0.11196468770503998,96
1252,the,0.007453376427292824,96
1253,highest,0.01921742781996727,96
1254,gdp,0.0036362167447805405,96
1255,and,0.002244934905320406,96
1256,military,0.003937709145247936,96
1257,spending,0.004259793553501368,96
1258,in,0.0018974464619532228,96
1259,the,0.0018785229185596108,96
1260,world,0.019491320475935936,96
1261,the,0.03508630022406578,97
1262,united,0.005027913022786379,97
1263,states,0.0035160097759217024,97
1264,has,0.11196468770503998,97
1265,the,0.007453376427292824,97
1266,highest,0.01921742781996727,97
1267,gdp,0.0036362167447805405,97
1268,and,0.002244934905320406,97
1269,military,0.003937709145247936,97
1270,spending,0.004259793553501368,97
1271,in,0.0018974464619532228,97
1272,the,0.0018785229185596108,97
1273,world,0.019491320475935936,97
1274,the,0.03508630022406578,98
1275,united,0.005027913022786379,98
1276,states,0.0035160097759217024,98
1277,has,0.11196468770503998,98
1278,the,0.007453376427292824,98
1279,highest,0.01921742781996727,98
1280,gdp,0.0036362167447805405,98
1281,and,0.002244934905320406,98
1282,military,0.003937709145247936,98
1283,spending,0.004259793553501368,98
1284,in,0.0018974464619532228,98
1285,the,0.0018785229185596108,98
1286,world,0.019491320475935936,98
1287,the,0.03508630022406578,99
1288,united,0.005027913022786379,99
1289,states,0.0035160097759217024,99
1290,has,0.11196468770503998,99
1291,the,0.007453376427292824,99
1292,highest,0.01921742781996727,99
1293,gdp,0.0036362167447805405,99
1294,and,0.002244934905320406,99
1295,military,0.003937709145247936,99
1296,spending,0.004259793553501368,99
1297,in,0.0018974464619532228,99
1298,the,0.0018785229185596108,99
1299,world,0.019491320475935936,99
1300,the,0.03508630022406578,100
1301,united,0.005027913022786379,100
1302,states,0.0035160097759217024,100
1303,has,0.11196468770503998,100
1304,the,0.007453376427292824,100
1305,highest,0.01921742781996727,100
1306,gdp,0.0036362167447805405,100
1307,and,0.002244934905320406,100
1308,military,0.003937709145247936,100
1309,spending,0.004259793553501368,100
1310,in,0.0018974464619532228,100
1311,the,0.0018785229185596108,100
1312,world,0.019491320475935936,100
1313,the,0.03508630022406578,101
1314,united,0.005027913022786379,101
1315,states,0.0035160097759217024,101
1316,has,0.11196468770503998,101
1317,the,0.007453376427292824,101
1318,highest,0.01921742781996727,101
1319,gdp,0.0036362167447805405,101
1320,and,0.002244934905320406,101
1321,military,0.003937709145247936,101
1322,spending,0.004259793553501368,101
1323,in,0.0018974464619532228,101
1324,the,0.0018785229185596108,101
1325,world,0.019491320475935936,101
1326,the,0.03508630022406578,102
1327,united,0.005027913022786379,102
1328,states,0.0035160097759217024,102
1329,has,0.11196468770503998,102
1330,the,0.007453376427292824,102
1331,highest,0.01921742781996727,102
1332,gdp,0.0036362167447805405,102
1333,and,0.002244934905320406,102
1334,military,0.003937709145247936,102
1335,spending,0.004259793553501368,102
1336,in,0.0018974464619532228,102
1337,the,0.0018785229185596108,102
1338,world,0.019491320475935936,102
1339,the,0.03508630022406578,103
1340,united,0.005027913022786379,103
1341,states,0.0035160097759217024,103
1342,has,0.11196468770503998,103
1343,the,0.007453376427292824,103
1344,highest,0.01921742781996727,103
1345,gdp,0.0036362167447805405,103
1346,and,0.002244934905320406,103
1347,military,0.003937709145247936,103
1348,spending,0.004259793553501368,103
1349,in,0.0018974464619532228,103
1350,the,0.0018785229185596108,103
1351,world,0.019491320475935936,103
1352,the,0.03508630022406578,104
1353,united,0.005027913022786379,104
1354,states,0.0035160097759217024,104
1355,has,0.11196468770503998,104
1356,the,0.007453376427292824,104
1357,highest,0.01921742781996727,104
1358,gdp,0.0036362167447805405,104
1359,and,0.002244934905320406,104
1360,military,0.003937709145247936,104
1361,spending,0.004259793553501368,104
1362,in,0.0018974464619532228,104
1363,the,0.0018785229185596108,104
1364,world,0.019491320475935936,104
1365,the,0.03508630022406578,105
1366,united,0.005027913022786379,105
1367,states,0.0035160097759217024,105
1368,has,0.11196468770503998,105
1369,the,0.007453376427292824,105
1370,highest,0.01921742781996727,105
1371,gdp,0.0036362167447805405,105
1372,and,0.002244934905320406,105
1373,military,0.003937709145247936,105
1374,spending,0.004259793553501368,105
1375,in,0.0018974464619532228,105
1376,the,0.0018785229185596108,105
1377,world,0.019491320475935936,105
1378,the,0.03508630022406578,106
1379,united,0.005027913022786379,106
1380,states,0.0035160097759217024,106
1381,has,0.11196468770503998,106
1382,the,0.007453376427292824,106
1383,highest,0.01921742781996727,106
1384,gdp,0.0036362167447805405,106
1385,and,0.002244934905320406,106
1386,military,0.003937709145247936,106
1387,spending,0.004259793553501368,106
1388,in,0.0018974464619532228,106
1389,the,0.0018785229185596108,106
1390,world,0.019491320475935936,106
1391,the,0.03508630022406578,107
1392,united,0.005027913022786379,107
1393,states,0.0035160097759217024,107
1394,has,0.11196468770503998,107
1395,the,0.007453376427292824,107
1396,highest,0.01921742781996727,107
1397,gdp,0.0036362167447805405,107
1398,and,0.002244934905320406,107
1399,military,0.003937709145247936,107
1400,spending,0.004259793553501368,107
1401,in,0.0018974464619532228,107
1402,the,0.0018785229185596108,107
1403,world,0.019491320475935936,107
1404,the,0.03508630022406578,108
1405,united,0.005027913022786379,108
1406,states,0.0035160097759217024,108
1407,has,0.11196468770503998,108
1408,the,0.007453376427292824,108
1409,highest,0.01921742781996727,108
1410,gdp,0.0036362167447805405,108
1411,and,0.002244934905320406,108
1412,military,0.003937709145247936,108
1413,spending,0.004259793553501368,108
1414,in,0.0018974464619532228,108
1415,the,0.0018785229185596108,108
1416,world,0.019491320475935936,108
1417,the,0.03508630022406578,109
1418,united,0.005027913022786379,109
1419,states,0.0035160097759217024,109
1420,has,0.11196468770503998,109
1421,the,0.007453376427292824,109
1422,highest,0.01921742781996727,109
1423,gdp,0.0036362167447805405,109
1424,and,0.002244934905320406,109
1425,military,0.003937709145247936,109
1426,spending,0.004259793553501368,109
1427,in,0.0018974464619532228,109
1428,the,0.0018785229185596108,109
1429,world,0.019491320475935936,109
1430,the,0.03508630022406578,110
1431,united,0.005027913022786379,110
1432,states,0.0035160097759217024,110
1433,has,0.11196468770503998,110
1434,the,0.007453376427292824,110
1435,highest,0.01921742781996727,110
1436,gdp,0.0036362167447805405,110
1437,and,0.002244934905320406,110
1438,military,0.003937709145247936,110
1439,spending,0.004259793553501368,110
1440,in,0.0018974464619532228,110
1441,the,0.0018785229185596108,110
1442,world,0.019491320475935936,110
1443,the,0.03508630022406578,111
1444,united,0.005027913022786379,111
1445,states,0.0035160097759217024,111
1446,has,0.11196468770503998,111
1447,the,0.007453376427292824,111
1448,highest,0.01921742781996727,111
1449,gdp,0.0036362167447805405,111
1450,and,0.002244934905320406,111
1451,military,0.003937709145247936,111
1452,spending,0.004259793553501368,111
1453,in,0.0018974464619532228,111
1454,the,0.0018785229185596108,111
1455,world,0.019491320475935936,111
1456,the,0.03508630022406578,112
1457,united,0.005027913022786379,112
1458,states,0.0035160097759217024,112
1459,has,0.11196468770503998,112
1460,the,0.007453376427292824,112
1461,highest,0.01921742781996727,112
1462,gdp,0.0036362167447805405,112
1463,and,0.002244934905320406,112
1464,military,0.003937709145247936,112
1465,spending,0.004259793553501368,112
1466,in,0.0018974464619532228,112
1467,the,0.0018785229185596108,112
1468,world,0.019491320475935936,112
1469,the,0.03508630022406578,113
1470,united,0.005027913022786379,113
1471,states,0.0035160097759217024,113
1472,has,0.11196468770503998,113
1473,the,0.007453376427292824,113
1474,highest,0.01921742781996727,113
1475,gdp,0.0036362167447805405,113
1476,and,0.002244934905320406,113
1477,military,0.003937709145247936,113
1478,spending,0.004259793553501368,113
1479,in,0.0018974464619532228,113
1480,the,0.0018785229185596108,113
1481,world,0.019491320475935936,113
1482,the,0.03508630022406578,114
1483,united,0.005027913022786379,114
1484,states,0.0035160097759217024,114
1485,has,0.11196468770503998,114
1486,the,0.007453376427292824,114
1487,highest,0.01921742781996727,114
1488,gdp,0.0036362167447805405,114
1489,and,0.002244934905320406,114
1490,military,0.003937709145247936,114
1491,spending,0.004259793553501368,114
1492,in,0.0018974464619532228,114
1493,the,0.0018785229185596108,114
1494,world,0.019491320475935936,114
1495,the,0.03508630022406578,115
1496,united,0.005027913022786379,115
1497,states,0.0035160097759217024,115
1498,has,0.11196468770503998,115
1499,the,0.007453376427292824,115
1500,highest,0.01921742781996727,115
1501,gdp,0.0036362167447805405,115
1502,and,0.002244934905320406,115
1503,military,0.003937709145247936,115
1504,spending,0.004259793553501368,115
1505,in,0.0018974464619532228,115
1506,the,0.0018785229185596108,115
1507,world,0.019491320475935936,115
1508,the,0.03508630022406578,116
1509,united,0.005027913022786379,116
1510,states,0.0035160097759217024,116
1511,has,0.11196468770503998,116
1512,the,0.007453376427292824,116
1513,highest,0.01921742781996727,116
1514,gdp,0.0036362167447805405,116
1515,and,0.002244934905320406,116
1516,military,0.003937709145247936,116
1517,spending,0.004259793553501368,116
1518,in,0.0018974464619532228,116
1519,the,0.0018785229185596108,116
1520,world,0.019491320475935936,116
1521,the,0.03508630022406578,117
1522,united,0.005027913022786379,117
1523,states,0.0035160097759217024,117
1524,has,0.11196468770503998,117
1525,the,0.007453376427292824,117
1526,highest,0.01921742781996727,117
1527,gdp,0.0036362167447805405,117
1528,and,0.002244934905320406,117
1529,military,0.003937709145247936,117
1530,spending,0.004259793553501368,117
1531,in,0.0018974464619532228,117
1532,the,0.0018785229185596108,117
1533,world,0.019491320475935936,117
1534,the,0.03508630022406578,118
1535,united,0.005027913022786379,118
1536,states,0.0035160097759217024,118
1537,has,0.11196468770503998,118
1538,the,0.007453376427292824,118
1539,highest,0.01921742781996727,118
1540,gdp,0.0036362167447805405,118
1541,and,0.002244934905320406,118
1542,military,0.003937709145247936,118
1543,spending,0.004259793553501368,118
1544,in,0.0018974464619532228,118
1545,the,0.0018785229185596108,118
1546,world,0.019491320475935936,118
1547,the,0.03508630022406578,119
1548,united,0.005027913022786379,119
1549,states,0.0035160097759217024,119
1550,has,0.11196468770503998,119
1551,the,0.007453376427292824,119
1552,highest,0.01921742781996727,119
1553,gdp,0.0036362167447805405,119
1554,and,0.002244934905320406,119
1555,military,0.003937709145247936,119
1556,spending,0.004259793553501368,119
1557,in,0.0018974464619532228,119
1558,the,0.0018785229185596108,119
1559,world,0.019491320475935936,119
1560,the,0.03508630022406578,120
1561,united,0.005027913022786379,120
1562,states,0.0035160097759217024,120
1563,has,0.11196468770503998,120
1564,the,0.007453376427292824,120
1565,highest,0.01921742781996727,120
1566,gdp,0.0036362167447805405,120
1567,and,0.002244934905320406,120
1568,military,0.003937709145247936,120
1569,spending,0.004259793553501368,120
1570,in,0.0018974464619532228,120
1571,the,0.0018785229185596108,120
1572,world,0.019491320475935936,120
1573,the,0.03508630022406578,121
1574,united,0.005027913022786379,121
1575,states,0.0035160097759217024,121
1576,has,0.11196468770503998,121
1577,the,0.007453376427292824,121
1578,highest,0.01921742781996727,121
1579,gdp,0.0036362167447805405,121
1580,and,0.002244934905320406,121
1581,military,0.003937709145247936,121
1582,spending,0.004259793553501368,121
1583,in,0.0018974464619532228,121
1584,the,0.0018785229185596108,121
1585,world,0.019491320475935936,121
